Player_Name,Year,Matches_Batted,Runs_Scored,Batting_Average,Batting_Strike_Rate,Balls_Faced,Matches_Bowled,Balls_Bowled,Wickets_Taken,Bowling_Average,Economy_Rate,Batsman_Type,Bowler_Type,Batsman_Dominance,Bowler_Dominance,Rolling_Avg_Runs
Vaibhav Arora,2024.0,10,1.0,0.0,100.0,1.0,10,180,11.0,25.09,9.2,Anchor,Pace,10.869447071227487,250900.0,1.0
Vaibhav Arora,2023.0,5,3.0,0.0,150.0,2.0,5,96,5.0,29.2,9.13,Aggressive,Pace,16.42917383161192,292000.0,2.0
Vaibhav Arora,2022.0,5,5.0,2.5,38.46,13.0,5,107,3.0,54.67,9.2,Anchor,Pace,4.180389343594092,21.867125314987398,3.0
Vaibhav Suryavanshi,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Vansh Bedi,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Varun Chakaravarthy,2024.0,14,0.0,0.0,0.0,0.0,15,300,21.0,19.14,8.04,Anchor,Spin,0.0,191400.0,0.0
Varun Chakaravarthy,2023.0,14,1.0,1.0,11.11,9.0,14,316,20.0,21.45,8.15,Anchor,Spin,1.3631734579943804,21.44785521447855,0.5
Varun Chakaravarthy,2022.0,11,12.0,0.0,66.67,18.0,11,234,6.0,55.33,8.51,Anchor,Pace,7.834220514447539,553300.0,4.333333333333333
Varun Chakaravarthy,2021.0,17,2.0,2.0,50.0,4.0,17,408,18.0,24.88,6.58,Anchor,Spin,7.59866871324144,12.439378031098443,3.75
Varun Chakaravarthy,2020.0,13,10.0,5.0,66.66,15.0,13,312,17.0,20.94,6.84,Anchor,Spin,9.74547155743337,4.1879162416751665,5.0
Varun Chakaravarthy,2019.0,1,0.0,0.0,0.0,0.0,1,18,1.0,35.0,11.66,Anchor,Pace,0.0,350000.0,4.166666666666667
Venkata Satyanarayana Penmetsa,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Venkatesh Iyer,2024.0,14,370.0,46.25,158.8,233.0,15,6,0.0,0.0,28.0,Aggressive,Pace,5.67140831639887,0.0,370.0
Venkatesh Iyer,2023.0,14,404.0,28.86,145.85,277.0,14,0,0.0,0.0,0.0,Aggressive,Spin,1458499.9999999998,0.0,387.0
Venkatesh Iyer,2022.0,12,182.0,16.55,107.69,169.0,12,24,0.0,0.0,11.5,Anchor,Pace,9.3642663976835,0.0,318.6666666666667
Venkatesh Iyer,2021.0,10,370.0,41.11,128.47,288.0,10,51,3.0,23.0,8.11,Anchor,Spin,15.840741791099989,0.559473219476479,331.5
Vignesh Puthur,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Vijay Shankar,2024.0,7,83.0,16.6,115.28,72.0,7,0,0.0,0.0,0.0,Anchor,Spin,1152800.0,0.0,83.0
Vijay Shankar,2023.0,14,301.0,37.63,160.11,188.0,14,0,0.0,0.0,0.0,Aggressive,Spin,1601100.0,0.0,192.0
Vijay Shankar,2022.0,4,19.0,4.75,54.29,35.0,4,9,0.0,0.0,10.0,Anchor,Pace,5.428945710542894,0.0,134.33333333333334
Vijay Shankar,2021.0,7,58.0,11.6,111.53,52.0,7,66,3.0,33.33,9.09,Anchor,Pace,12.269391975885855,2.8732510926629944,115.25
Vijay Shankar,2020.0,7,97.0,24.25,101.04,96.0,7,79,4.0,20.5,6.22,Anchor,Spin,16.244111830999504,0.8453573387326238,111.6
Vijay Shankar,2019.0,15,244.0,20.33,126.42,193.0,15,48,1.0,70.0,8.75,Anchor,Pace,14.447834881887065,3.443170471370038,133.66666666666666
Vijay Shankar,2018.0,13,212.0,53.0,143.24,148.0,13,30,1.0,58.0,11.6,Aggressive,Pace,12.348169412332654,1.0943375578536643,144.85714285714286
Vijay Shankar,2017.0,4,101.0,50.5,134.66,75.0,4,0,0.0,0.0,0.0,Anchor,Spin,1346600.0,0.0,139.375
Vijay Shankar,2014.0,1,0.0,0.0,0.0,0.0,1,6,0.0,0.0,19.0,Anchor,Pace,0.0,0.0,123.88888888888889
Vipraj Nigam,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Virat Kohli,2024.0,15,741.0,61.75,154.7,479.0,15,0,0.0,0.0,0.0,Aggressive,Spin,1546999.9999999998,0.0,741.0
Virat Kohli,2023.0,14,639.0,53.25,139.82,457.0,14,0,0.0,0.0,0.0,Anchor,Spin,1398199.9999999998,0.0,690.0
Virat Kohli,2022.0,16,341.0,22.73,115.99,294.0,16,0,0.0,0.0,0.0,Anchor,Spin,1159900.0,0.0,573.6666666666666
Virat Kohli,2021.0,15,405.0,28.92,119.46,339.0,15,0,0.0,0.0,0.0,Anchor,Spin,1194599.9999999998,0.0,531.5
Virat Kohli,2020.0,15,466.0,42.36,121.35,384.0,15,0,0.0,0.0,0.0,Anchor,Spin,1213500.0,0.0,518.4
Virat Kohli,2019.0,14,464.0,33.14,141.46,328.0,14,0,0.0,0.0,0.0,Aggressive,Spin,1414600.0,0.0,509.3333333333333
Virat Kohli,2018.0,14,530.0,48.18,139.1,381.0,14,0,0.0,0.0,0.0,Anchor,Spin,1390999.9999999998,0.0,512.2857142857143
Virat Kohli,2017.0,10,308.0,30.8,122.22,252.0,10,0,0.0,0.0,0.0,Anchor,Spin,1222200.0,0.0,486.75
Virat Kohli,2016.0,16,973.0,81.08,152.03,640.0,16,6,0.0,0.0,13.0,Aggressive,Pace,11.694525426727488,0.0,540.7777777777778
Virat Kohli,2015.0,16,505.0,45.9,130.82,386.0,16,11,0.0,0.0,5.45,Anchor,Spin,24.00322929854498,0.0,537.2
Virat Kohli,2014.0,14,359.0,27.61,122.1,294.0,14,0,0.0,0.0,0.0,Anchor,Spin,1221000.0,0.0,521.0
Virat Kohli,2013.0,16,634.0,45.28,138.73,457.0,16,0,0.0,0.0,0.0,Anchor,Spin,1387299.9999999998,0.0,530.4166666666666
Virat Kohli,2012.0,16,364.0,28.0,111.65,326.0,16,18,0.0,0.0,16.33,Anchor,Pace,6.837067746064018,0.0,517.6153846153846
Virat Kohli,2011.0,16,557.0,46.41,121.08,460.0,16,102,2.0,69.5,8.17,Anchor,Spin,14.819892045385002,1.4975188590414588,520.4285714285714
Virat Kohli,2010.0,16,307.0,27.9,144.81,212.0,16,32,0.0,0.0,9.37,Aggressive,Pace,15.454477540261045,0.0,506.2
Virat Kohli,2009.0,16,246.0,22.36,112.32,219.0,16,36,0.0,0.0,7.66,Anchor,Spin,14.662993955692484,0.0,489.9375
Virat Kohli,2008.0,13,165.0,15.0,105.09,157.0,13,46,2.0,30.5,7.95,Anchor,Spin,13.218701651551553,2.0333197778681478,470.8235294117647
Vishnu Vinod,2023.0,3,37.0,12.33,119.35,31.0,3,0,0.0,0.0,0.0,Anchor,Spin,1193500.0,0.0,37.0
Vishnu Vinod,2017.0,3,19.0,6.33,73.07,26.0,3,0,0.0,0.0,0.0,Anchor,Spin,730699.9999999999,0.0,28.0
Vyshak Vijay Kumar,2024.0,4,1.0,1.0,33.33,3.0,4,87,4.0,35.5,9.79,Anchor,Pace,3.404459607154166,35.4964503549645,1.0
Vyshak Vijay Kumar,2023.0,7,13.0,13.0,144.44,9.0,7,144,9.0,28.11,10.54,Aggressive,Pace,13.703854802136604,2.1622910592995437,7.0
Wanindu Hasaranga,2023.0,8,33.0,16.5,117.86,28.0,8,174,9.0,28.67,8.9,Anchor,Pace,13.242547836541162,1.7375652268774129,33.0
Wanindu Hasaranga,2022.0,16,38.0,5.43,88.37,43.0,16,342,26.0,16.54,7.54,Anchor,Spin,11.720003713478603,3.045984420176424,35.5
Wanindu Hasaranga,2021.0,2,1.0,1.0,50.0,2.0,2,36,0.0,0.0,10.0,Anchor,Pace,4.999950000499995,0.0,24.0
Washington Sundar,2024.0,2,0.0,0.0,0.0,1.0,2,30,1.0,73.0,14.6,Anchor,Pace,0.0,730000.0,0.0
Washington Sundar,2023.0,7,60.0,15.0,100.0,60.0,7,106,3.0,48.67,8.26,Anchor,Spin,12.106390963789785,3.244645035699762,30.0
Washington Sundar,2022.0,9,101.0,14.43,146.38,69.0,9,168,6.0,39.83,8.54,Aggressive,Pace,17.140314516223466,2.7602026319983923,53.666666666666664
Washington Sundar,2021.0,6,31.0,7.75,65.95,47.0,6,96,3.0,39.33,7.37,Anchor,Spin,8.948318204637658,5.074773228732532,48.0
Washington Sundar,2020.0,15,111.0,18.5,116.84,95.0,15,300,8.0,37.25,5.96,Anchor,Spin,19.60369792453147,2.013502629715515,60.6
Washington Sundar,2019.0,3,1.0,0.5,33.33,3.0,3,54,4.0,18.5,8.22,Anchor,Spin,4.054695198355251,36.99260147970406,50.666666666666664
Washington Sundar,2018.0,7,65.0,21.66,171.05,38.0,7,120,4.0,48.0,9.6,Aggressive,Pace,17.817522734138187,2.216056250894502,52.714285714285715
Washington Sundar,2017.0,11,9.0,9.0,75.0,12.0,11,180,8.0,23.12,6.16,Anchor,Spin,12.17512702715865,2.5688603459961556,47.25
Wiaan Mulder,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Will Jacks,2024.0,8,230.0,32.86,175.57,131.0,8,54,2.0,50.0,11.11,Aggressive,Pace,15.802738049162475,1.5216021862380211,230.0
Xavier Bartlett,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
Yash Dayal,2024.0,14,0.0,0.0,0.0,0.0,14,301,15.0,30.6,9.15,Anchor,Pace,0.0,306000.0,0.0
Yash Dayal,2023.0,5,0.0,0.0,0.0,0.0,5,84,2.0,82.5,11.79,Anchor,Pace,0.0,825000.0,0.0
Yash Dayal,2022.0,9,0.0,0.0,0.0,1.0,9,192,11.0,26.91,9.25,Anchor,Pace,0.0,269100.0,0.0
Yash Thakur,2024.0,10,0.0,0.0,0.0,0.0,10,213,11.0,36.55,11.32,Anchor,Pace,0.0,365499.99999999994,0.0
Yash Thakur,2023.0,9,0.0,0.0,0.0,0.0,9,191,13.0,22.23,9.08,Anchor,Pace,0.0,222300.0,0.0
Yashasvi Jaiswal,2024.0,15,435.0,31.07,155.91,279.0,15,0,0.0,0.0,0.0,Aggressive,Spin,1559100.0,0.0,435.0
Yashasvi Jaiswal,2023.0,14,625.0,48.08,163.61,382.0,14,0,0.0,0.0,0.0,Aggressive,Spin,1636100.0,0.0,530.0
Yashasvi Jaiswal,2022.0,10,258.0,25.8,132.99,194.0,10,1,0.0,0.0,36.0,Anchor,Pace,3.6941564051210967,0.0,439.3333333333333
Yashasvi Jaiswal,2021.0,10,249.0,24.9,148.21,168.0,10,0,0.0,0.0,0.0,Aggressive,Spin,1482100.0,0.0,391.75
Yashasvi Jaiswal,2020.0,3,40.0,13.33,90.9,44.0,3,0,0.0,0.0,0.0,Anchor,Spin,909000.0,0.0,321.4
Yudhvir Singh,2024.0,2,21.0,10.5,150.0,14.0,2,24,1.0,52.0,13.0,Aggressive,Pace,11.538372781747833,4.952333787297264,21.0
Yudhvir Singh,2023.0,3,1.0,0.5,50.0,2.0,3,48,3.0,23.33,8.75,Anchor,Pace,5.714220408909613,46.650669866026796,11.0
Yuzvendra Chahal,2024.0,15,0.0,0.0,0.0,0.0,15,348,18.0,30.33,9.41,Anchor,Pace,0.0,303299.99999999994,0.0
Yuzvendra Chahal,2023.0,14,0.0,0.0,0.0,0.0,14,317,21.0,20.57,8.18,Anchor,Spin,0.0,205700.0,0.0
Yuzvendra Chahal,2022.0,17,5.0,5.0,62.5,8.0,17,408,27.0,19.52,7.75,Anchor,Spin,8.064412072102296,3.903921921561569,1.6666666666666667
Yuzvendra Chahal,2021.0,15,10.0,0.0,37.03,27.0,15,318,18.0,20.77,7.05,Anchor,Spin,5.252407767265713,207700.0,3.75
Yuzvendra Chahal,2020.0,15,1.0,1.0,33.33,3.0,15,343,21.0,19.28,7.08,Anchor,Spin,4.70756062767475,19.278072192780723,3.2
Yuzvendra Chahal,2019.0,14,6.0,3.0,37.5,16.0,14,296,18.0,21.44,7.82,Anchor,Spin,4.79533509801665,7.146428452384921,3.6666666666666665
Yuzvendra Chahal,2018.0,14,0.0,0.0,0.0,4.0,14,300,12.0,30.25,7.26,Anchor,Spin,0.0,302500.0,3.142857142857143
Yuzvendra Chahal,2017.0,13,13.0,4.33,50.0,26.0,13,261,14.0,23.78,7.65,Anchor,Spin,6.535862276310113,5.491790027943928,4.375
Yuzvendra Chahal,2016.0,13,0.0,0.0,0.0,0.0,13,295,21.0,19.09,8.15,Anchor,Spin,0.0,190900.0,3.888888888888889
Yuzvendra Chahal,2015.0,15,1.0,0.0,100.0,1.0,15,281,23.0,18.04,8.86,Anchor,Pace,11.286554327829258,180399.99999999997,3.6
Yuzvendra Chahal,2014.0,14,1.0,0.0,100.0,1.0,14,330,12.0,32.16,7.01,Anchor,Spin,14.265131738491606,321599.99999999994,3.3636363636363638
Yuzvendra Chahal,2013.0,1,0.0,0.0,0.0,0.0,1,24,0.0,0.0,8.5,Anchor,Spin,0.0,0.0,3.0833333333333335
Zeeshan Ansari,,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,Anchor,Spin,0.0,0.0,0.0
